"plot","all_genres","raw_genre","genre","clean_text"
"After getting into a serious car accident, a TV director discovers an underground sub-culture of scarred, omnisexual car-crash victims who use car accidents and the raw sexual energy they produce to try to rejuvenate his sex life with his wife.","Drama","Drama","Drama_Romance","getting serious car accident tv director discovers underground subculture scarred omnisexual carcrash victim use car accident raw sexual energy produce try rejuvenate sex life wife"
"Five years after an unexplained malfunction causes the death of 15 tour-goers and staff on the opening night of a Halloween haunted house tour, a documentary crew travels back to the scene of the tragedy to find out what really happened.","Horror, Mystery","Horror","Crime_Thriller_Horror","five year unexplained malfunction cause death tourgoers staff opening night halloween haunted house tour documentary crew travel back scene tragedy find really happened"
"CIA analyst Jack Ryan must stop the plans of a Neo-Nazi faction that threatens to induce a catastrophic conflict between the United States and Russia's President by detonating a nuclear weapon at a football game in Baltimore, Maryland.","Action, Drama, Thriller","Action","Action_Adventure","cia analyst jack ryan must stop plan neonazi faction threatens induce catastrophic conflict united state russia president detonating nuclear weapon football game baltimore maryland"
"Left for dead on a sun-scorched planet, Riddick finds himself up against an alien race of predators. Activating an emergency beacon alerts two ships: one carrying a new breed of mercenary, the other captained by a man from Riddick's past.","Action, Adventure, Sci-Fi","Action","Action_Adventure","left dead sunscorched planet riddick find alien race predator activating emergency beacon alert two ship one carrying new breed mercenary captained man riddicks past"
"A woman in New York, who seems to have things under control, is faced with a trauma that makes her life unravel.","Drama, Mystery, Thriller","Drama","Drama_Romance","woman new york seems thing control faced trauma make life unravel"
"Bound by a shared destiny, a teen bursting with scientific curiosity and a former boy-genius inventor embark on a mission to unearth the secrets of a place somewhere in time and space that exists in their collective memory.","Action, Adventure, Family","Action","Action_Adventure","bound shared destiny teen bursting scientific curiosity former boygenius inventor embark mission unearth secret place somewhere time space exists collective memory"
"In a seemingly perfect community without war, pain, suffering, differences, or choices, a young boy is chosen to learn from an elderly man about the true pain and pleasure of the ""real"" world.","Drama, Romance, Sci-Fi","Drama","Drama_Romance","seemingly perfect community without war pain suffering difference choice young boy chosen learn elderly man true pain pleasure real world"
"Returning from LV-426, Ellen Ripley crash-lands on the maximum-security prison Fiorina 161, where she discovers that she has unwittingly brought along an unwelcome visitor.","Action, Horror, Sci-Fi","Action","Action_Adventure","returning lv ellen ripley crashlands maximumsecurity prison fiorina discovers unwittingly brought along unwelcome visitor"
"A brain surgeon marries a femme fatale, causing his life to turn upside down. Things go more awry when he falls in love with a talking brain.","Comedy, Romance, Sci-Fi","Comedy","Comedy_Family","brain surgeon marries femme fatale causing life turn upside thing go awry fall love talking brain"
"When a senator's daughter under Secret Service protection is kidnapped from a private school, detective Alex Cross investigates the case even though he's recovering from the loss of his partner.","Drama, Thriller","Drama","Drama_Romance","senator daughter secret service protection kidnapped private school detective alex cross investigates case even though he recovering loss partner"
"A young couple struggles to repair a hopelessly dilapidated house.","Comedy","Comedy","Comedy_Family","young couple struggle repair hopelessly dilapidated house"
"The Four Horsemen resurface, and are forcibly recruited by a tech genius to pull off their most impossible heist yet.","Action, Adventure, Comedy","Action","Action_Adventure","four horseman resurface forcibly recruited tech genius pull impossible heist yet"
"The scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects. Now the teens must fight diminutive dangers as the father searches for them.","Adventure, Comedy, Family","Adventure","Action_Adventure","scientist father teenage girl boy accidentally shrink two neighborhood teen size insect teen must fight diminutive danger father search"
"A young couple trying to reunite amid a city ravaged by a plague that turns its victims into deranged, bloodthirsty sadists.","Horror","Horror","Crime_Thriller_Horror","young couple trying reunite amid city ravaged plague turn victim deranged bloodthirsty sadist"
"A couple stops at a gas station, where their 6 y.o. daughter's arm is fractured. They hurry to a hospital. Something strange is going on there. The wife and daughter go missing.","Thriller","Thriller","Crime_Thriller_Horror","couple stop gas station yo daughter arm fractured hurry hospital something strange going wife daughter go missing"
"A malfunctioning time machine at a ski resort takes a man back to 1986 with his two friends and nephew, where they must relive a fateful night and not change anything to make sure the nephew is born.","Comedy, Sci-Fi","Comedy","Comedy_Family","malfunctioning time machine ski resort take man back two friend nephew must relive fateful night change anything make sure nephew born"
"Prison inmates form a football team to challenge the prison guards.","Comedy, Crime, Sport","Comedy","Comedy_Family","prison inmate form football team challenge prison guard"
"Fresh from prison, a street racer who was framed by a wealthy business associate joins a cross-country race with revenge in mind. His ex-partner, learning of the plan, places a massive bounty on his head as the race begins.","Action, Adventure, Crime","Action","Action_Adventure","fresh prison street racer framed wealthy business associate join crosscountry race revenge mind expartner learning plan place massive bounty head race begin"
"An undercover FBI agent becomes a vigilante and sets out to unleash his wrath upon the corrupt businessman who slaughtered his entire family at a reunion.","Action, Crime, Drama","Action","Action_Adventure","undercover fbi agent becomes vigilante set unleash wrath upon corrupt businessman slaughtered entire family reunion"
"A lazy law-school grad adopts a kid to impress his girlfriend, but everything doesn't go as planned and he becomes the unlikely foster father.","Comedy, Drama","Comedy","Comedy_Family","lazy lawschool grad adopts kid impress girlfriend everything doesnt go planned becomes unlikely foster father"
"Julie, a girl from the valley, meets Randy, a punk from the city. They are from different worlds and find love. Somehow they need to stay together in spite of her trendy, shallow friends.","Comedy, Romance","Comedy","Comedy_Family","julie girl valley meet randy punk city different world find love somehow need stay together spite trendy shallow friend"
"An ambitious young executive is sent to retrieve his company's CEO from an idyllic but mysterious ""wellness center"" at a remote location in the Swiss Alps, but soon suspects that the spa's treatments are not what they seem.","Drama, Fantasy, Horror","Drama","Drama_Romance","ambitious young executive sent retrieve company ceo idyllic mysterious wellness center remote location swiss alp soon suspect spa treatment seem"
"A small-town girl ventures to Los Angeles and finds her place in a neo-burlesque club run by a former dancer.","Drama, Music, Musical","Drama","Drama_Romance","smalltown girl venture los angeles find place neoburlesque club run former dancer"
"Jim and his friends are now in college, and they decide to meet up at the beach house for some fun.","Comedy","Comedy","Comedy_Family","jim friend college decide meet beach house fun"
"An average Joe meets the perfect woman, but his lack of confidence and the influence of his friends and family begin to pick away at the relationship.","Comedy, Romance","Comedy","Comedy_Family","average joe meet perfect woman lack confidence influence friend family begin pick away relationship"
"France, 1625: Young d'Artagnan heads to Paris to join the Musketeers but the evil cardinal has disbanded them - save 3. He meets the 3, Athos, Porthos and Aramis, and joins them on their quest to save the king and country.","Action, Adventure, Romance","Action","Action_Adventure","france young dartagnan head paris join musketeer evil cardinal disbanded save meet athos porthos aramis join quest save king country"
"A group of elite warriors parachute into an unfamiliar jungle and are hunted by members of a merciless alien race.","Action, Adventure, Fantasy","Action","Action_Adventure","group elite warrior parachute unfamiliar jungle hunted member merciless alien race"
"Mike O'Donnell is ungrateful for how his life turned out. He gets a chance to rewrite his life when he tried to save a janitor near a bridge and jumped after him into a time vortex.","Comedy, Drama, Fantasy","Comedy","Comedy_Family","mike odonnell ungrateful life turned get chance rewrite life tried save janitor near bridge jumped time vortex"
"An F.B.I. Agent persuades a social worker, who is adept with a new experimental technology, to enter the mind of a comatose serial killer in order to learn where he has hidden his latest kidnap victim.","Crime, Horror, Sci-Fi","Crime","Crime_Thriller_Horror","fbi agent persuades social worker adept new experimental technology enter mind comatose serial killer order learn hidden latest kidnap victim"
"Stranded on an island, a group of schoolboys degenerate into savagery.","Adventure, Drama, Thriller","Adventure","Action_Adventure","stranded island group schoolboy degenerate savagery"
"A midwestern teacher questions his sexuality after a former student makes a comment about him at the Academy Awards.","Comedy, Romance","Comedy","Comedy_Family","midwestern teacher question sexuality former student make comment academy award"
"Pot growers Ben and Chon face off against the Mexican drug cartel who kidnapped their shared girlfriend.","Action, Crime, Drama","Action","Action_Adventure","pot grower ben chon face mexican drug cartel kidnapped shared girlfriend"
"Ex-con Jensen Ames is forced by the warden of a notorious prison to compete in our post-industrial world's most popular sport: a car race in which inmates must brutalize and kill one another on the road to victory.","Action, Sci-Fi, Thriller","Action","Action_Adventure","excon jensen ames forced warden notorious prison compete postindustrial world popular sport car race inmate must brutalize kill one another road victory"
"Hancock is a superhero whose ill-considered behavior regularly causes damage in the millions. He changes when the person he saves helps him improve his public image.","Action, Comedy, Drama","Action","Action_Adventure","hancock superhero whose illconsidered behavior regularly cause damage million change person save help improve public image"
"A high school senior instigates a social pecking order revolution after finding out that she has been labeled the DUFF - Designated Ugly Fat Friend - by her prettier, more popular counterparts.","Comedy, Romance","Comedy","Comedy_Family","high school senior instigates social pecking order revolution finding labeled duff designated ugly fat friend prettier popular counterpart"
"Minions Stuart, Kevin, and Bob are recruited by Scarlet Overkill, a supervillain who, alongside her inventor husband Herb, hatches a plot to take over the world.","Animation, Adventure, Comedy","Animation","SciFi_Fantasy","minion stuart kevin bob recruited scarlet overkill supervillain alongside inventor husband herb hatch plot take world"
"This Baltimore-set movie of interconnecting story arcs deals with the challenges of reading or misreading human behavior.","Comedy, Drama, Romance","Comedy","Comedy_Family","baltimoreset movie interconnecting story arc deal challenge reading misreading human behavior"
"Never take your mistress on an annual guys' getaway, especially one devoted to hunting - a violent lesson for three wealthy married men.","Action, Drama, Horror","Action","Action_Adventure","never take mistress annual guy getaway especially one devoted hunting violent lesson three wealthy married men"
"A woman transformed into a giant after she is struck by a meteorite on her wedding day becomes part of a team of monsters sent in by the U.S. government to defeat an alien mastermind trying to take over Earth.","Animation, Action, Adventure","Animation","SciFi_Fantasy","woman transformed giant struck meteorite wedding day becomes part team monster sent u government defeat alien mastermind trying take earth"
"Psychic John Clancy (Sir Anthony Hopkins) works with the F.B.I. in order to hunt down a serial killer.","Crime, Drama, Mystery","Crime","Crime_Thriller_Horror","psychic john clancy sir anthony hopkins work fbi order hunt serial killer"
"An NFL quarterback living the bachelor lifestyle discovers that he has an 8-year-old daughter from a previous relationship.","Comedy, Family, Sport","Comedy","Comedy_Family","nfl quarterback living bachelor lifestyle discovers yearold daughter previous relationship"
"A young girl in Bogotá witnesses her parents' murder and grows up to be a stone-cold assassin.","Action, Drama, Thriller","Action","Action_Adventure","young girl bogotá witness parent murder grows stonecold assassin"
"A boy in New York is taken in by a wealthy family after his mother is killed in a bombing at the Metropolitan Museum of Art. In a rush of panic, he steals 'The Goldfinch', a painting that eventually draws him into a world of crime.","Drama","Drama","Drama_Romance","boy new york taken wealthy family mother killed bombing metropolitan museum art rush panic steal goldfinch painting eventually draw world crime"
"The flightless birds and scheming green pigs take their feud to the next level.","Animation, Action, Adventure","Animation","SciFi_Fantasy","flightless bird scheming green pig take feud next level"
"The most popular kid on campus meets a beautiful journalist who makes him realize that maybe he's afraid to graduate.","Comedy, Romance","Comedy","Comedy_Family","popular kid campus meet beautiful journalist make realize maybe he afraid graduate"
"James Bond uncovers a nuclear plot while protecting an oil heiress from her former kidnapper, an international terrorist who can't feel pain.","Action, Adventure, Thriller","Action","Action_Adventure","james bond uncovers nuclear plot protecting oil heiress former kidnapper international terrorist cant feel pain"
"When an alien spacecraft of enormous power is spotted approaching Earth, Admiral James T. Kirk resumes command of the overhauled USS Enterprise in order to intercept it.","Adventure, Mystery, Sci-Fi","Adventure","Action_Adventure","alien spacecraft enormous power spotted approaching earth admiral james kirk resume command overhauled us enterprise order intercept"
"A brilliant scientist left for dead returns to exact revenge on the people who burned him alive.","Action, Sci-Fi, Thriller","Action","Action_Adventure","brilliant scientist left dead return exact revenge people burned alive"
"When a nice new neighbor moves in next door, Charley discovers that he is an ancient vampire who preys on the community. Can he save his neighborhood from the creature with the help of the famous ""vampire killer"", Peter Vincent?","Comedy, Horror","Comedy","Comedy_Family","nice new neighbor move next door charley discovers ancient vampire prey community save neighborhood creature help famous vampire killer peter vincent"
"An elite team of Navy SEALs embark on a covert mission to recover a kidnapped CIA agent.","Action, Adventure, Thriller","Action","Action_Adventure","elite team navy seal embark covert mission recover kidnapped cia agent"
"Six years after Earth has suffered an alien invasion, a cynical journalist agrees to escort a shaken American tourist through an infected zone in Mexico to the safety of the U.S. border.","Adventure, Drama, Romance","Adventure","Action_Adventure","six year earth suffered alien invasion cynical journalist agrees escort shaken american tourist infected zone mexico safety u border"
"Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!","Animation, Adventure, Comedy","Animation","SciFi_Fantasy","world emperor penguin find soul mate song penguin born cannot sing tap dance something fierce"
"Four horror and science fiction segments, directed by four famous directors, each of them being a new version of a classic story from Rod Serling's landmark television series.","Horror, Sci-Fi","Horror","Crime_Thriller_Horror","four horror science fiction segment directed four famous director new version classic story rod serlings landmark television series"
"A Marine travels to Louisiana after serving three tours in Iraq and searches for the unknown woman he believes was his good luck charm during the war.","Drama, Mystery, Romance","Drama","Drama_Romance","marine travel louisiana serving three tour iraq search unknown woman belief good luck charm war"
"Anna Brady plans to travel to Dublin, Ireland to propose to her boyfriend Jeremy on February 29, leap day, because, according to Irish tradition, a man who receives a marriage proposal on a leap day must accept it.","Comedy, Romance","Comedy","Comedy_Family","anna brady plan travel dublin ireland propose boyfriend jeremy february leap day according irish tradition man receives marriage proposal leap day must accept"
"An orphaned dinosaur raised by lemurs joins an arduous trek to a sanctuary after a meteorite shower destroys his family home.","Animation, Adventure, Drama","Animation","SciFi_Fantasy","orphaned dinosaur raised lemur join arduous trek sanctuary meteorite shower destroys family home"
"For generations, the people of the City of Ember have flourished in an amazing world of glittering lights. But Ember's once powerful generator is failing and the great lamps that illuminate the city are starting to flicker.","Adventure, Drama, Family","Adventure","Action_Adventure","generation people city ember flourished amazing world glittering light ember powerful generator failing great lamp illuminate city starting flicker"
"Two idiots try to pretend that their murdered employer is really alive, leading the hitman to attempt to track him down to finish him off.","Adventure, Comedy, Crime","Adventure","Action_Adventure","two idiot try pretend murdered employer really alive leading hitman attempt track finish"
"A freak accident might just help an everyday garden snail achieve his biggest dream: winning the Indy 500.","Animation, Adventure, Comedy","Animation","SciFi_Fantasy","freak accident might help everyday garden snail achieve biggest dream winning indy"
"In 1988, a teenage girl's life is thrown into chaos when her mother disappears.","Drama, Mystery, Thriller","Drama","Drama_Romance","teenage girl life thrown chaos mother disappears"
"A mother of two who inherits a house is confronted with murderous intruders on the first night in their new home and fights for her daughters' lives. Sixteen years later when the daughters reunite at the house, things get really strange.","Drama, Horror, Mystery","Drama","Drama_Romance","mother two inherits house confronted murderous intruder first night new home fight daughter life sixteen year later daughter reunite house thing get really strange"
"Upon arriving to a small town, a drifter quickly gets into trouble with the local authorities - and the local women - after he robs a bank.","Crime, Drama, Romance","Crime","Crime_Thriller_Horror","upon arriving small town drifter quickly get trouble local authority local woman robs bank"
"A group of New Yorkers caught up in their romantic-sexual milieu converge at an underground salon infamous for its blend of art, music, politics, and carnality.","Comedy, Drama, Romance","Comedy","Comedy_Family","group new yorkers caught romanticsexual milieu converge underground salon infamous blend art music politics carnality"
"A Las Vegas casino magnate, determined to find a new avenue for wagering, sets up a race for money.","Action, Adventure, Comedy","Action","Action_Adventure","la vega casino magnate determined find new avenue wagering set race money"
"A woman advertising for a new roommate finds that something very strange is going on with the tenant who decides to move in.","Drama, Thriller","Drama","Drama_Romance","woman advertising new roommate find something strange going tenant decides move"
"Native American warrior Tonto recounts the untold tales that transformed John Reid, a man of the law, into a legend of justice.","Action, Adventure, Western","Action","Action_Adventure","native american warrior tonto recount untold tale transformed john reid man law legend justice"
"An uptight television producer takes control of a morning show segment on modern relationships hosted by a misogynistic man.","Comedy, Romance","Comedy","Comedy_Family","uptight television producer take control morning show segment modern relationship hosted misogynistic man"
"The last dragon and a disillusioned dragonslaying Knight must cooperate to stop an evil King, who was given partial immortality.","Action, Adventure, Fantasy","Action","Action_Adventure","last dragon disillusioned dragonslaying knight must cooperate stop evil king given partial immortality"
"When the daughter of a well-known and well-respected base commander is murdered, an undercover detective is summoned to look into the matter and finds a slew of cover-ups at West Point.","Crime, Drama, Mystery","Crime","Crime_Thriller_Horror","daughter wellknown wellrespected base commander murdered undercover detective summoned look matter find slew coverups west point"
"Reunited by the death of a college friend, three divorced women seek revenge on the husbands who left them for younger women.","Comedy","Comedy","Comedy_Family","reunited death college friend three divorced woman seek revenge husband left younger woman"
"Bud is a young man from the country who learns about life and love in a Houston bar.","Drama, Romance, Western","Drama","Drama_Romance","bud young man country learns life love houston bar"
"A young man held prisoner by a cab-driving serial killer must make a life or death choice between following in his captor's footsteps or breaking free.","Crime, Drama, Horror","Crime","Crime_Thriller_Horror","young man held prisoner cabdriving serial killer must make life death choice following captor footstep breaking free"
"Kurt Sloane must learn the ancient kick boxing art of Muay Thai in order to avenge his brother.","Action, Sport, Thriller","Action","Action_Adventure","kurt sloane must learn ancient kick boxing art muay thai order avenge brother"
"A power-hungry sorcerer curses a princess to live as a swan by day in this tale of everlasting love.","Animation, Adventure, Comedy","Animation","SciFi_Fantasy","powerhungry sorcerer curse princess live swan day tale everlasting love"
"In 1991, a sheltered teenage boy comes of age during a wild summer he spends on Cape Cod getting rich from selling pot to gangsters, falling in love for the first time, partying and eventually realizing that he is in over his head.","Crime, Drama, Romance","Crime","Crime_Thriller_Horror","sheltered teenage boy come age wild summer spends cape cod getting rich selling pot gangster falling love first time partying eventually realizing head"
"Framed by their ruthless arch-nemesis, a mismatched LAPD crime-fighting duo has to put its differences aside to even the score with the evil kingpin who put them behind bars once and for all.","Action, Comedy, Crime","Action","Action_Adventure","framed ruthless archnemesis mismatched lapd crimefighting duo put difference aside even score evil kingpin put behind bar"
"Three groups of people intertwine and are left stranded in the streets on Purge Night, trying to survive the chaos and violence that occurs.","Action, Horror, Sci-Fi","Action","Action_Adventure","three group people intertwine left stranded street purge night trying survive chaos violence occurs"
"The crew of a horror web series travels to an abandoned asylum for a live broadcast. It soon encounters much more than expected as it moves deeper inside the nightmarish old building.","Horror","Horror","Crime_Thriller_Horror","crew horror web series travel abandoned asylum live broadcast soon encounter much expected move deeper inside nightmarish old building"
"The Gremlins are back, and this time, they've taken control of a New York City media mogul's high-tech skyscraper.","Comedy, Fantasy, Horror","Comedy","Comedy_Family","gremlin back time theyve taken control new york city medium mogul hightech skyscraper"
"Set during the time of the first outbreak of bubonic plague in England, a young monk is given the task of learning the truth about reports of people being brought back to life in a small village.","Action, Drama, History","Action","Action_Adventure","set time first outbreak bubonic plague england young monk given task learning truth report people brought back life small village"
"Two adults and a juvenile break into a house occupied by a brother and sister and their stolen children. There, they must fight for their lives.","Comedy, Horror, Mystery","Comedy","Comedy_Family","two adult juvenile break house occupied brother sister stolen child must fight life"
"A high school slacker who's rejected by every school he applies to opts to create his own institution of higher learning, the South Harmon Institute of Technology, on a rundown piece of property near his hometown.","Comedy","Comedy","Comedy_Family","high school slacker who rejected every school applies opts create institution higher learning south harmon institute technology rundown piece property near hometown"
"A family takes refuge in a bomb shelter to avoid a dangerous outbreak.","Horror, Sci-Fi, Thriller","Horror","Crime_Thriller_Horror","family take refuge bomb shelter avoid dangerous outbreak"
"Two struggling pals dress as police officers for a costume party and become neighborhood sensations. But when these newly-minted ""heroes"" get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line.","Action, Comedy, Crime","Action","Action_Adventure","two struggling pal dress police officer costume party become neighborhood sensation newlyminted hero get tangled real life web mobster dirty detective must put fake badge line"
"A gambling addict and ticket scalper living an aimless life reluctantly agrees to coach a Little League team from the Chicago projects as part of a loan agreement.","Comedy, Drama, Sport","Comedy","Comedy_Family","gambling addict ticket scalper living aimless life reluctantly agrees coach little league team chicago project part loan agreement"
"A San Francisco poet who fears commitment suspects his girlfriend may have a knack for killing off her significant others.","Comedy, Romance","Comedy","Comedy_Family","san francisco poet fear commitment suspect girlfriend may knack killing significant others"
"Ace Ventura, Pet Detective, returns from a spiritual quest to investigate the disappearance of a rare white bat, the sacred animal of a tribe in Africa.","Adventure, Comedy, Crime","Adventure","Action_Adventure","ace ventura pet detective return spiritual quest investigate disappearance rare white bat sacred animal tribe africa"
"Two working class brothers court three wealthy and beautiful sisters in a small Illinois town.","Drama, Romance","Drama","Drama_Romance","two working class brother court three wealthy beautiful sister small illinois town"
"Two sisters confront their sexual attitudes and experiences while on a family holiday.","Drama","Drama","Drama_Romance","two sister confront sexual attitude experience family holiday"
"In the aftermath of his girlfriend's mysterious death, a young man awakens to find strange horns sprouting from his forehead.","Comedy, Crime, Drama","Comedy","Comedy_Family","aftermath girlfriend mysterious death young man awakens find strange horn sprouting forehead"
"A successful criminal defense lawyer's husband is arrested for murdering 9 villagers in El Salvador in 1988 as US Marine under a different name. She defends him in military court and investigates. Framed?","Crime, Drama, Mystery","Crime","Crime_Thriller_Horror","successful criminal defense lawyer husband arrested murdering villager el salvador u marine different name defends military court investigates framed"
"Armed men hijack a New York City subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher Walter Garber into a face-off with the mastermind behind the crime.","Action, Crime, Thriller","Action","Action_Adventure","armed men hijack new york city subway train holding passenger hostage return ransom turning ordinary day work dispatcher walter garber faceoff mastermind behind crime"
"A young boy stays with his aunt and uncle and becomes friends with his cousin, a boy of the same age who shows increasing signs of violent and psychopathic behavior.","Drama, Thriller","Drama","Drama_Romance","young boy stay aunt uncle becomes friend cousin boy age show increasing sign violent psychopathic behavior"
"Walter Sparrow becomes obsessed with a novel that he believes was written about him, as more and more similarities between himself and his literary alter ego seem to arise.","Crime, Mystery, Thriller","Crime","Crime_Thriller_Horror","walter sparrow becomes obsessed novel belief written similarity literary alter ego seem arise"
"The Enterprise is diverted to the Romulan homeworld Romulus, supposedly because they want to negotiate a peace treaty. Captain Picard and his crew discover a serious threat to the Federation once Praetor Shinzon plans to attack Earth.","Action, Adventure, Sci-Fi","Action","Action_Adventure","enterprise diverted romulan homeworld romulus supposedly want negotiate peace treaty captain picard crew discover serious threat federation praetor shinzon plan attack earth"
"Stranded after a tragic plane crash, two strangers must forge a connection to survive the extreme elements of a remote snow-covered mountain. When they realize help is not coming, they embark on a perilous journey across the wilderness.","Drama, Thriller","Drama","Drama_Romance","stranded tragic plane crash two stranger must forge connection survive extreme element remote snowcovered mountain realize help coming embark perilous journey across wilderness"
"Continuing the story of Max and his pet friends, following their secret lives after their owners leave them for work or school each day.","Animation, Adventure, Comedy","Animation","SciFi_Fantasy","continuing story max pet friend following secret life owner leave work school day"
"A college freshman returns to L.A. for the holidays at his ex-girlfriend's request, but discovers that his former best friend has an out-of-control drug habit.","Crime, Drama","Crime","Crime_Thriller_Horror","college freshman return la holiday exgirlfriends request discovers former best friend outofcontrol drug habit"
"A woman and her daughter emigrate from Mexico for a better life in America, where they start working for a family where the patriarch is a newly celebrated chef with an insecure wife.","Comedy, Drama, Romance","Comedy","Comedy_Family","woman daughter emigrate mexico better life america start working family patriarch newly celebrated chef insecure wife"
"With only six months left of his sentence, inmate Frank Leone is transferred from a minimum security prison to a maximum security prison by a vindictive warden.","Action, Crime, Drama","Action","Action_Adventure","six month left sentence inmate frank leone transferred minimum security prison maximum security prison vindictive warden"
"A look at how the intense relationship between Carl Jung and Sigmund Freud gives birth to psychoanalysis.","Biography, Drama, Romance","Biography","Drama_Romance","look intense relationship carl jung sigmund freud give birth psychoanalysis"
"Peggy Sue faints at a high school reunion. When she wakes up, she finds herself in her own past, just before she finished school.","Comedy, Drama, Fantasy","Comedy","Comedy_Family","peggy sue faint high school reunion wake find past finished school"
"A disillusioned pilot shot down over war-torn Bosnia goes on the run from the local military and an assassin, as his commanding officer risks all to save him.","Action, Drama, Thriller","Action","Action_Adventure","disillusioned pilot shot wartorn bosnia go run local military assassin commanding officer risk save"
"February 12 is just another day in Sam's charmed life, until it turns out to be her last. Stuck reliving her last day over and over, Sam untangles the mystery around her death and discovers everything she's losing.","Drama, Fantasy, Mystery","Drama","Drama_Romance","february another day sam charmed life turn last stuck reliving last day sam untangles mystery around death discovers everything shes losing"
"An anthropologist goes to Haiti after hearing rumors about a drug used by black magic practitioners to turn people into zombies.","Fantasy, Horror","Fantasy","SciFi_Fantasy","anthropologist go haiti hearing rumor drug used black magic practitioner turn people zombie"
"From the bitter quest of the Queen of Longtrellis, to two mysterious sisters who provoke the passion of a king, to the King of Highhills obsessed with a giant Flea, these tales are inspired by the fairytales by Giambattista Basile.","Drama, Fantasy, Horror","Drama","Drama_Romance","bitter quest queen longtrellis two mysterious sister provoke passion king king highhills obsessed giant flea tale inspired fairytale giambattista basile"
"In South Central L.A., a misguided 20-year-old African-American man, a ""baby boy"", faces the commitments of real life.","Crime, Drama, Romance","Crime","Crime_Thriller_Horror","south central la misguided yearold africanamerican man baby boy face commitment real life"
"In the year 2019, a plague has transformed almost every human into vampires. Faced with a dwindling blood supply, the fractured dominant race plots their survival; meanwhile, a researcher works with a covert band of vamps on a way to save humankind.","Action, Horror, Sci-Fi","Action","Action_Adventure","year plague transformed almost every human vampire faced dwindling blood supply fractured dominant race plot survival meanwhile researcher work covert band vamp way save humankind"
"A British writer struggles to fit in at a high-profile magazine in New York City.","Biography, Comedy, Drama","Biography","Drama_Romance","british writer struggle fit highprofile magazine new york city"
"A boy obsessed with '50s sci-fi movies about aliens has a recurring dream about a blueprint of some kind, which he draws for his inventor friend. With the help of a third kid, they follow it and build themselves a spaceship. Now what?","Adventure, Comedy, Family","Adventure","Action_Adventure","boy obsessed scifi movie alien recurring dream blueprint kind draw inventor friend help third kid follow build spaceship"
"A young solicitor travels to a remote village where he discovers that the vengeful ghost of a scorned woman is terrorizing the locals.","Drama, Fantasy, Horror","Drama","Drama_Romance","young solicitor travel remote village discovers vengeful ghost scorned woman terrorizing local"
"In a small town, brutal killings start to plague the close knit community. Marty Coslaw, a paraplegic boy, is convinced the murders are the doings of a werewolf.","Horror","Horror","Crime_Thriller_Horror","small town brutal killing start plague close knit community marty coslaw paraplegic boy convinced murder doings werewolf"
"The first human born on Mars travels to Earth for the first time, experiencing the wonders of the planet through fresh eyes. He embarks on an adventure with a street-smart girl to discover how he came to be.","Drama, Romance, Sci-Fi","Drama","Drama_Romance","first human born mar travel earth first time experiencing wonder planet fresh eye embarks adventure streetsmart girl discover came"
"A Midwesterner becomes fascinated with his nouveau riche neighbor, who obsesses over his lost love.","Drama, Romance","Drama","Drama_Romance","midwesterner becomes fascinated nouveau riche neighbor obsesses lost love"
"When his mentor is taken captive by a disgraced Arab sheik, a killer-for-hire is forced into action. His mission: kill three members of Britain's elite Special Air Service responsible for his sons' deaths.","Action, Crime, Thriller","Action","Action_Adventure","mentor taken captive disgraced arab sheik killerforhire forced action mission kill three member britain elite special air service responsible son death"
"During World War II, several oddly assorted military experts are teamed in a mission to raid and destroy a bridge vital to enemy strategy.","Action, Drama, War","Action","Action_Adventure","world war ii several oddly assorted military expert teamed mission raid destroy bridge vital enemy strategy"
"On an alternate Earth, the Joker tricks Superman into killing Lois Lane, which causes a rampage in the hero. Superman decides to take control of Earth; Batman and his allies will have to attempt to stop him.","Animation, Action, Adventure","Animation","SciFi_Fantasy","alternate earth joker trick superman killing lois lane cause rampage hero superman decides take control earth batman ally attempt stop"
"Misfits form their own opposing team to an elite peewee football team, coached by the elite team coach's brother.","Comedy, Family, Sport","Comedy","Comedy_Family","misfit form opposing team elite peewee football team coached elite team coach brother"
"The lone survivor of an enigmatic spaceship incident hasn't returned home alone - hiding inside his body is a dangerous creature.","Drama, Horror, Mystery","Drama","Drama_Romance","lone survivor enigmatic spaceship incident hasnt returned home alone hiding inside body dangerous creature"
"The spirit of a recently deceased expert pilot mentors a newer pilot while watching him fall in love with the girlfriend that he left behind.","Drama, Fantasy, Romance","Drama","Drama_Romance","spirit recently deceased expert pilot mentor newer pilot watching fall love girlfriend left behind"
"A disgraced member of the Russian military police investigates a series of child murders during the Stalin-era Soviet Union.","Crime, Drama, History","Crime","Crime_Thriller_Horror","disgraced member russian military police investigates series child murder stalinera soviet union"
"A group of Boston-bred gangsters set up shop in balmy Florida during the Prohibition era, facing off against the competition and the Ku Klux Klan.","Action, Crime, Drama","Action","Action_Adventure","group bostonbred gangster set shop balmy florida prohibition era facing competition ku klux klan"
